coop_efficiency,cost_rate,sociality,res_mean,res_var_range,res_sd,pop_size_mean,pop_size_sd,pop_size_ub,pop_size_lb,coop_prop_mean,coop_prop_sd,coop_prop_ub,coop_prop_lb,coop_deg_mean,coop_deg_sd,coop_deg_ub,coop_deg_lb,range_size_mean,range_size_sd,range_size_ub,range_size_lb
0.0,0.0,Nonsocial,12.0,16.0,0.8339122402567312,1018.5,253.85133444597056,1370.3135379999999,666.686462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.5,31.5,495.1559708113676,407.8440291886324
0.0,0.0,Nonsocial,12.0,18.0,4.315458543445876,1405.0,692.9646455628166,2365.38236,444.61764000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.5,45.5,531.5586245053087,405.4413754946913
0.0,0.0,Nonsocial,12.0,20.0,4.855065870304955,1340.0,581.2417741353421,2145.545204,534.454796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,48.0,529.5233840935125,396.4766159064875
0.0,0.0,Nonsocial,12.0,22.0,1.0039502079286617,2593.0,301.22748878546923,3010.472332,2175.527668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5,1.5,526.5788557529222,522.4211442470778
0.0,0.0,Nonsocial,12.0,24.0,5.9453538162164925,1194.0,748.1189744953673,2230.820956,157.17904399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,71.0,532.3991723049872,335.60082769501275
0.0,0.0,Nonsocial,13.0,0.0,0.0,1929.0,52.32590180780452,2001.518668,1856.481332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,2.0,520.771807670563,515.228192329437
0.0,0.0,Nonsocial,13.0,2.0,0.3212386106930485,1914.0,65.05382386916237,2004.158344,1823.841656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,0.5,513.1929519176407,511.80704808235924
0.0,0.0,Nonsocial,13.0,4.0,1.1311587178641203,2064.0,179.60512242138307,2312.915428,1815.084572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,2.0,520.771807670563,515.228192329437
0.0,0.0,Nonsocial,13.0,6.0,2.8626510929556197,1798.0,291.3279938488576,2201.752584,1394.247416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,6.0,523.3154230116891,506.68457698831094
0.0,0.0,Nonsocial,13.0,8.0,1.0317395044292923,1847.5,70.0035713374682,1944.518218,1750.481782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,3.0,515.1577115058445,506.84228849415547
0.0,0.0,Nonsocial,13.0,10.0,2.2977434854656855,1710.0,90.50966799187809,1835.437696,1584.562304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.5,3.5,516.3506634234852,506.6493365765147
0.0,0.0,Nonsocial,13.0,12.0,0.986343249077115,2436.5,194.45436482630058,2705.99505,2167.00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.5,0.5,526.1929519176407,524.8070480823593
0.0,0.0,Nonsocial,13.0,14.0,0.31338972542187726,1584.5,317.49094475275984,2024.511918,1144.488082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,23.0,528.8757882114747,465.12421178852526
0.0,0.0,Nonsocial,13.0,16.0,4.330958324089484,2170.0,736.8052659963826,3191.141244,1148.858756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,8.0,526.0872306822521,503.9127693177479
0.0,0.0,Nonsocial,13.0,18.0,3.7263820261749867,1945.0,540.2295808265224,2693.706248,1196.293752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.5,9.5,522.6660864351743,496.33391356482565
0.0,0.0,Nonsocial,13.0,20.0,6.089391467544192,1445.5,973.686037693876,2794.935214,96.06478600000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.5,60.5,540.3471820345313,372.6528179654686
0.0,0.0,Nonsocial,13.0,22.0,8.963511832490655,1820.0,1196.4246737676385,3478.129544,161.8704560000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.5,37.5,538.4713938230566,434.52860617694336
0.0,0.0,Nonsocial,13.0,24.0,3.992607729291723,1722.5,710.6423150924803,2707.38191,737.6180899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,30.0,530.5771150584453,447.4228849415547
0.0,0.0,Nonsocial,13.0,26.0,0.844709760805448,1234.5,1458.7612895878476,3256.2028659999996,-787.2028659999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,182.0,593.2344980212349,88.76550197876509
0.0,0.0,Nonsocial,14.0,0.0,0.0,2095.5,14.849242404917497,2116.079622,2074.920378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,1.0,520.3859038352815,517.6140961647185
0.0,0.0,Nonsocial,14.0,2.0,0.21686964978991363,2148.0,1.4142135623730951,2149.959964,2146.040036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5,1.5,522.5788557529222,518.4211442470778
0.0,0.0,Nonsocial,14.0,4.0,0.3260469368051171,2013.0,84.8528137423857,2130.59784,1895.40216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.5,0.5,520.1929519176407,518.8070480823593
0.0,0.0,Nonsocial,14.0,6.0,1.9205727283807823,1970.5,270.82189719444773,2345.833106,1595.166894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,2.5,517.9647595882037,511.0352404117962
0.0,0.0,Nonsocial,14.0,8.0,2.453872662751676,1876.0,337.9970414071697,2344.431396,1407.568604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,2.5,515.9647595882037,509.0352404117962
0.0,0.0,Nonsocial,14.0,10.0,5.203167467615279,1778.0,616.5971131946694,2632.544304,923.455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.5,19.5,528.5251247879894,474.47487521201055
0.0,0.0,Nonsocial,14.0,12.0,0.6682866188994061,2072.0,7.0710678118654755,2081.79982,2062.20018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,1.5,519.5788557529222,515.4211442470778
0.0,0.0,Nonsocial,14.0,14.0,2.8431349457948687,2295.0,752.3616151824866,3337.700848,1252.299152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,7.5,527.8942787646113,507.10572123538867
0.0,0.0,Nonsocial,14.0,16.0,4.109068216153147,1958.5,871.8626612030131,3166.817806,750.1821940000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,20.0,533.7180767056302,478.2819232943698
0.0,0.0,Nonsocial,14.0,18.0,5.389758805034785,1640.0,422.8498551495554,2226.029236,1053.9707640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.5,10.5,518.0519902704558,488.94800972954414
0.0,0.0,Nonsocial,14.0,20.0,4.763566252819415,1809.0,524.6732316404183,2536.146644,1081.853356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,16.0,526.1744613645042,481.82553863549583
0.0,0.0,Nonsocial,14.0,22.0,3.315977250374316,2368.0,1052.1748904055828,3826.213216,909.7867840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,12.0,531.6308460233781,498.3691539766219
0.0,0.0,Nonsocial,14.0,24.0,0.7343303922622302,1612.5,67.17514421272202,1705.59829,1519.40171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,4.0,512.543615341126,501.45638465887396
0.0,0.0,Nonsocial,14.0,26.0,1.5199967368386023,2184.0,589.7270555095806,3001.304988,1366.6950120000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,7.5,524.8942787646113,504.10572123538867
0.0,0.0,Nonsocial,14.0,28.0,4.981701623747654,740.5,615.8900064134829,1594.064322,-113.06432199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,121.0,516.6943640690628,181.30563593093726
0.0,0.0,Nonsocial,15.0,0.0,0.0,2224.0,19.79898987322333,2251.439496,2196.560504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,1.0,525.3859038352815,522.6140961647185
0.0,0.0,Nonsocial,15.0,2.0,0.6869542379227314,2254.0,11.313708498984761,2269.679712,2238.320288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,521.0,521.0
0.0,0.0,Nonsocial,15.0,4.0,1.954160300487143,2191.5,267.9934700697015,2562.913178,1820.086822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,4.0,524.543615341126,513.456384658874
