Species,Clade,social_system,range_size,pre_var_among,pre_var_within,tmp,dtr,str,pre,body_mass,abundance,X95..Lower.CI,X95..Upper.CI
Nectarinia_pembae,P2,0,970.4163578,2.481083632,2.77888298,25.76625061,8.68548584,4.185833454,95.92541504,9.65,60,1,5324
Nectarinia_chalcomelas,P2,0,63807.06531,2.252819674,2.469985633,27.42660413,8.917897088,3.713650783,44.82363501,8.2,NA,NA,NA
Nectarinia_notata,P2,0,590045.8761,2.322631319,2.95548664,22.42868308,9.54667527,5.987041293,119.6501765,14.57,795208,8347,69092378
Nectarinia_coccinigaster,P2,0,1725471.405,2.216423265,2.92331097,25.64383209,11.28201565,3.951181537,126.7100379,14.3,1993111,23168,199907081
Nectarinia_johannae,P2,0,1634933.625,2.305182434,2.818397519,24.93376933,9.704365235,2.514174502,148.9948831,13.03,415914,4135,37183412
Nectarinia_superba,P2,0,2871372.835,2.263684278,2.804617193,24.47890847,10.22843459,2.494302743,135.2972503,16.8,1108330,13076,92755728
Nectarinia_pulchella,P2,0,5431378.759,1.732731864,2.763892258,27.47010899,14.14982837,8.09353238,61.72707605,7.03,6345444,65812,515882796
Nectarinia_nectarinioides,P2,0,496613.1045,2.047652275,2.541486515,25.67649196,11.74979486,3.81935353,47.10928645,4.8,113834,1119,9661544
Aethopyga_primigenia,P2,0,12041.00198,2.714605689,2.914479256,23.84260464,9.522014141,1.816249967,231.8003082,7,2554,27,237229
Aethopyga_boltoni,P2,0,7469.315711,2.545519948,2.759379759,24.60579896,9.789891779,1.612083331,162.737639,7.09,599,7,55308
Aethopyga_flagrans,P2,0,103535.9457,2.714291159,3.150381172,25.11413036,8.700616977,3.880220582,230.9264522,6.7,78228,907,7378913
Aethopyga_pulcherrima,P2,0,211181.09,2.647279195,2.952688438,25.0832456,9.08270332,2.809266158,202.238064,6.2,77130,875,7457534
Aethopyga_duyvenbodei,P2,0,671.7193903,2.556778789,2.464424133,26.29208374,9.084479332,1.120833218,196.6317062,6.03,149,1,14151
Aethopyga_shelleyi,P2,0,13485.02635,2.545630276,2.920612037,26.19915009,7.859392524,1.924374968,151.7754364,4,15234,184,1367841
Aethopyga_gouldiae,P2,0,3562401.811,2.182689072,2.908167891,14.32918954,10.35011856,15.59086123,107.2326437,5,2169884,22436,186644786
Aethopyga_nipalensis,P2,0,1011015.385,2.286100062,3.061490051,17.84576737,10.6633213,11.04390265,136.1840029,6.9,2058746,24790,184988267
Aethopyga_eximia,P2,0,6820.938545,2.908521096,3.225892067,24.56416702,12.00023142,1.654999932,310.2100932,6.03,NA,NA,NA
Aethopyga_christinae,P2,0,33798.31715,2.61968708,3.020395777,24.07837798,7.318282994,10.28500002,162.415691,5.2,2263577,24196,213737101
Aethopyga_saturata,P2,0,1679748.824,2.327246141,3.028522401,20.94167837,9.984843209,10.15238167,139.6868616,5.3,1076633,12013,91354845
Aethopyga_siparaja,P2,0,4911554.194,2.412884884,3.011344383,23.72415407,9.951412469,7.563251216,173.6923366,6.7,4571674,52839,401899436
Aethopyga_mystacalis,P2,0,125331.1324,2.707139448,3.083477686,26.05602593,9.844610946,1.845406987,209.0281039,6,67550,738,6122912
Aethopyga_ignicauda,P2,0,693118.2227,2.215239897,3.016440396,11.97460713,11.92085686,13.17944354,118.2712418,8.2,469624,4753,43972408
Arachnothera_longirostra,P2,0,3514761.529,2.445102603,3.017537699,24.6742956,9.480495317,5.579667659,191.8554627,12.46,2857108,29357,246406421
Arachnothera_crassirostris,P2,0,899703.4822,2.618172767,2.818058787,25.96814777,8.863902179,1.262863737,247.2926161,16,107496,1116,9928301
Arachnothera_robusta,P2,0,630859.7493,2.643500514,2.883305281,25.88099635,9.38468001,1.623649845,223.4232667,25.37,128722,1485,12624840
Arachnothera_flavigaster,P2,0,1166970.148,2.610968042,2.826720636,26.0460342,8.848157652,1.317307193,244.9179788,38.4,263531,2875,23975344
Arachnothera_chrysogenys,P2,0,1237350.362,2.615419224,2.834046168,26.13167501,8.93301271,1.326707318,241.2693668,23.2,313533,3836,28700890
Arachnothera_clarae,P2,0,216425.9717,2.657083645,2.96012897,25.27195196,8.986813903,2.853333326,205.5480057,30.1,81521,846,7157735
Arachnothera_affinis,P2,0,349980.156,2.680512639,2.914516519,25.17803569,9.13960748,1.394233033,253.8977272,26.4,58216,683,5525216
Arachnothera_magna,P2,0,1984624.624,2.318343817,3.072187902,22.09669394,9.985666733,9.714722303,148.3364168,30.7,1243888,14259,104291462
Arachnothera_juliae,P2,0,47233.53343,2.654706106,2.743011028,23.27526104,9.10525623,0.961562503,286.8794422,25.37,1883,22,171079
Oreocharis_arfaki,CC5CC6,0,192216.3638,2.504767583,2.694014475,21.99042121,16.41074568,1.751977604,261.0005999,19.7,262447,3077,25153941
Paramythia_montium,CC5CC6,0,43513.48365,2.537021669,2.753612932,21.13925489,18.43896815,1.997944466,263.9650625,41.79,86065,810,7688625
Passer_ammodendri,P8,0,1302317.474,1.42799204,1.875033748,8.225645016,13.76187545,33.83656208,11.3770496,28.94,1072717,11329,94036513
Passer_domesticus,P8,1,63698958.28,1.997063781,2.335262784,9.833603239,11.79480207,25.86560825,53.01239935,26.51,1618744682,691718494,3795135209
Passer_hispaniolensis,P8,0,4214076.068,1.843592021,2.1560627,13.17305962,12.35944934,25.27174907,29.4603621,24.2,45058363,533504,3625500939
Passer_pyrrhonotus,P8,0,524876.7209,1.870104736,2.242254116,24.49171172,13.65075065,19.600162,25.67170688,21.95,441803,5040,42677546
Passer_castanopterus,P8,0,712666.8438,1.65519335,2.244113835,25.99493184,12.54019133,5.132097386,25.15754054,18,5618646,62719,537725945
Passer_rutilans,P8,0,4611660.974,2.184558664,2.766438219,12.87741978,10.17380644,21.30817454,86.49265889,18.46,11448585,130054,1085877884
Passer_flaveolus,P8,0,1319875.05,2.273407363,3.048705391,25.78097003,9.98139662,6.436606214,150.2619052,19.4,2755997,29668,230537897
Passer_moabiticus,P8,0,187605.7438,1.543224607,2.228715454,21.21875871,14.39747585,23.27835624,19.98195605,16.46,2250765,26158,177855737
Passer_iagoensis,P8,0,3585.234362,2.198897123,2.413978934,22.63937569,6.671111107,5.275833368,32.40041733,31.5,1660780,19556,145894892
Passer_rufocinctus,P8,0,90120.45699,2.343513612,2.620255868,18.35686761,13.33571264,3.255987697,76.9916468,27.8,615848,6936,50454646
Passer_shelleyi,P8,0,307402.5992,1.987720301,2.570426884,24.5561036,13.58121297,3.604458802,55.49087594,21.95,178477,2119,17519496
Passer_cordofanicus,P8,0,230255.683,1.617610857,2.74769749,26.08336528,15.64157706,8.686377837,46.1704469,21.95,NA,NA,NA
Passer_motitensis,P8,0,1648538.382,1.820606872,2.369845209,20.38297416,15.43339885,11.93441479,28.85962321,30.16,1037901,12804,89561171
Passer_melanurus,P8,0,1765360.169,1.950569224,2.270842055,18.13817855,14.87400597,12.46775313,32.13449676,29.5,6261214,67956,546530908
Passer_griseus,P8,0,10500132.61,1.913883319,2.794624395,26.05461195,12.79343696,6.240076363,88.87646833,27.82,13806224,179369,1168141120
Passer_swainsonii,P8,0,727265.4196,2.164462865,2.711697681,21.56321804,13.74990644,4.849778265,78.76652049,31.6,2022121,25371,160273675
Passer_gongonensis,P8,0,1125295.411,2.101679321,2.504257937,25.22234499,12.09588459,3.554940807,49.16244953,39.9,409480,4378,40581980
Passer_suahelicus,P8,0,282661.661,2.169126038,2.720511758,20.49434799,12.04396167,3.869953188,71.87117399,21.95,458413,4411,42780665
Passer_diffusus,P8,0,3365122.435,1.995841942,2.604689952,20.61804809,14.24158798,10.51610167,50.35845549,24.2,3876367,45190,317157929
Passer_simplex,P8,0,660184.3502,1.069857236,1.65535895,24.51500964,14.88116963,17.84901549,7.337542288,19.5,2965956,34411,265098377
Passer_montanus,P8,0,39300354.38,1.93687486,2.348667434,4.07316447,10.81767585,32.2531415,53.5085433,21.39,47643490,1491422,1676482760
Passer_luteus,P8,1,2865578.138,1.348261997,2.431382744,28.14339419,15.30880918,11.72250716,24.85982408,11.2,6606542,78372,511817891
Passer_euchlorus,P8,0,163824.3457,1.442014693,1.81945647,25.42389615,10.73883937,10.16952801,13.63193539,14,588888,6627,47228169
Passer_eminibey,P8,0,547602.8054,2.150566003,2.673350192,22.17845571,13.26827935,4.148583816,67.76275543,13.4,860787,10163,74025472
Petronia_pyrgita,P8,0,1608726.474,1.811732256,2.423289005,26.01438897,12.6750377,5.800814396,36.96592081,24.1,NA,NA,NA
Petronia_xanthocollis,P8,0,4501349.825,1.999262154,2.606155657,24.19652591,12.97754486,16.82096028,56.52761104,18.1,NA,NA,NA
Petronia_superciliaris,P8,0,3946522.231,2.014094916,2.83791605,21.79497062,13.20738521,7.323079057,81.21360938,24,NA,NA,NA
Petronia_dentata,P8,0,4184728.562,1.835637923,2.863519862,27.01219455,13.68687778,7.25163995,75.60361367,18.4,NA,NA,NA
Petronia_petronia,P8,0,7800913.29,1.755966859,2.254809444,5.232058832,12.84190825,31.34630972,29.14799454,30.2,8003236,75847,649345737
Petronia_brachydactyla,P8,0,1571340.601,1.666248555,2.194039046,16.57578146,14.3125893,24.79929024,20.70806034,22.3,2515217,30764,225031421
Montifringilla_nivalis,P8,0,5731029.974,1.736515584,2.336123457,1.346566067,13.35644526,26.85193857,36.67140999,36.9,2753510,31383,277029402
Montifringilla_adamsi,P8,0,899545.5128,1.67525926,2.497925095,-0.941803517,14.33985464,21.04622098,38.93784756,50,450824,4792,39645423
Montifringilla_taczanowskii,P8,0,1490015.659,1.623074875,2.547086504,-0.667989252,14.22368068,22.17212938,38.89971109,50,2962135,31639,257104849
Montifringilla_davidiana,P8,0,2260394.819,1.511644332,2.343207837,0.563068643,13.82760524,38.76634067,21.71718237,21.2,182701,1884,17292572
Montifringilla_ruficollis,P8,0,1654903.987,1.553094341,2.446823001,-2.417865732,14.49730506,22.05730482,33.76077239,22.8,6064162,74191,525817352
Montifringilla_blanfordi,P8,0,125113.7715,2.037851181,2.840082224,-0.556689253,14.16183651,17.57341112,72.93020648,37.86,574427,6197,50945494
